exit_reason,minutes_to_exit,mfe_r,mae_r,r_final,r_at_60min,r_at_120min,r_at_240min,r_at_480min,r_at_720min,action
SL,126.0,0.3582013327213001,-1.6763822371356802,-1.0,-0.0539690007966811,-0.5516300523908109,-1.0,-1.0,-1.0,LONG
SL,66.0,0.06858872004439817,-1.825812406815563,-1.0,-0.6883022962201577,-1.0,-1.0,-1.0,-1.0,LONG
SL,231.0,1.0391367936336955,-1.0495942084001517,-1.0,0.11640753805801318,0.7845813026084903,-1.0,-1.0,-1.0,SHORT
SL,66.0,0.2125719475303095,-1.2159115398733777,-1.0,-0.5614831441662684,-1.0,-1.0,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.695582233230582,-0.9552688929884683,-0.03315234893102412,0.514663481388973,0.7673164631617367,0.5550344869420879,-0.35665510866124545,-0.03315234893102412,SHORT
SL,336.0,1.0642229443567972,-1.0835724524360042,-1.0,0.35459098526560867,0.2954174896280087,-0.24681872514997477,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.31286708196064317,-0.800109555541007,-0.5134278772162496,-0.52370807271775,0.12122872053651622,-0.3658197870909938,-0.13112098413229134,-0.5134278772162496,SHORT
TIMEOUT,720.0,0.22657914729245857,-0.8941020798818603,-0.6353580581309847,-0.43646513189132746,-0.3375276066585055,-0.2524331919520749,-0.13802395495444403,-0.6353580581309847,SHORT
TIMEOUT,720.0,0.19748883679250634,-0.7943175503923458,-0.46160041370778815,-0.11103790020461983,-0.26668924245574843,-0.10052895607811604,-0.35353674297292775,-0.46160041370778815,SHORT
SL,201.0,0.15400481533891305,-1.1915266177092798,-1.0,-0.3071159857145653,-0.3187333702372405,-1.0,-1.0,-1.0,SHORT
SL,166.0,0.1906824353063646,-1.0568922786187396,-1.0,0.06685512213485466,-0.3604363106400469,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.9587961208826175,-0.8141754259268117,0.2278753112411555,-0.4287808172067687,-0.5558125087219942,0.005472134403727813,-0.3392723330314266,0.2278753112411555,SHORT
TIMEOUT,720.0,1.5667768107161313,-0.4407127124001651,0.6867130111858208,0.4597754661805874,0.9476911879418394,0.5986612437238085,1.2581417495090055,0.6867130111858208,SHORT
SL,267.0,0.9238961970657064,-1.014958774191043,-1.0,0.38163914232432417,-0.2104964094354707,0.4255688277717293,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.8458109007511805,-0.9115719716428984,0.331711921127934,0.00363320833657324,-0.13660863345464824,-0.1228024417757162,-0.013442870845268119,0.331711921127934,SHORT
TIMEOUT,720.0,0.9141108519609452,-0.8972591566155024,-0.029958569503028547,-0.4845798617113786,0.04194199730422634,0.504427414007121,0.03295442645331097,-0.029958569503028547,SHORT
TIMEOUT,720.0,0.749718289609205,-0.5230729091367969,-0.3011187655176563,0.07007535049535525,0.17328256126674246,0.0562948422389409,0.33483703040035667,-0.3011187655176563,SHORT
SL,571.0,0.823588878788951,-1.0087427218748883,-1.0,-0.13944158722033465,-0.5212733715096163,0.2800355842523978,-0.5531567096343722,-1.0,SHORT
SL,265.0,0.47197513623517945,-1.012790297587527,-1.0,-0.2377209500449827,-0.6869144952341816,-0.7765551034803128,-1.0,-1.0,SHORT
TP,232.0,2.307248519056569,-0.3301189818317713,2.0,0.09247632715808281,1.1516528649570907,2.0,2.0,2.0,LONG
TP,172.0,2.173357032819296,-0.2567600803005995,2.0,0.9753910431100484,0.9426922195695933,2.0,2.0,2.0,LONG
TP,464.0,2.0110857622907523,-0.8935519426445423,2.0,0.14490948709047435,-0.04852940668368981,0.01493212513344658,2.0,2.0,LONG
SL,134.0,0.2825243478054362,-1.0315516271490115,-1.0,-0.19669416619367802,-0.7601534139969444,-1.0,-1.0,-1.0,LONG
TP,42.0,2.0012798252319675,-0.2784788918692437,2.0,2.0,2.0,2.0,2.0,2.0,LONG
SL,191.0,0.3208649712769068,-1.1329062471070277,-1.0,-0.3366711274974479,0.21891526365444283,-1.0,-1.0,-1.0,LONG
SL,101.0,0.5527533673447829,-1.0459727635211653,-1.0,0.33460699123858445,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,1.012630421783139,-0.9869903902515595,-0.4521694972454461,-0.4591073881304667,0.1514270097513072,-0.46725186873462016,-0.1230721513516583,-0.4521694972454461,LONG
TIMEOUT,720.0,0.7292331522973133,-0.9317248678648999,-0.32056805360635715,-0.2884849506203165,-0.6093159804806513,-0.3907827134200444,-0.10597943035549892,-0.32056805360635715,LONG
TIMEOUT,720.0,1.394082705203637,-0.4864999326587728,0.16830611247332478,-0.006986291461165323,-0.09336225861728481,0.18513672372066445,-0.046998688011421985,0.16830611247332478,LONG
TIMEOUT,720.0,1.863443022816405,-0.46861732822306684,0.4130920817697337,0.05513145037916959,0.48870092800404596,1.099478638990585,-0.28313937730452526,0.4130920817697337,LONG
TIMEOUT,720.0,1.5168436506103844,-0.8589162274416333,-0.12035257740891721,-0.02045993815950644,-0.132387835149798,0.3658718353231039,-0.3426036703573829,-0.12035257740891721,LONG
TIMEOUT,720.0,1.6018710790753077,-0.911716766786906,0.0988966511458763,-0.014006821836108586,0.500001094634521,-0.1447371589731478,-0.2610362251275396,0.0988966511458763,LONG
TIMEOUT,720.0,1.6934448823794948,-0.13217635825378685,1.0311826591705588,0.1822170160783379,0.38790137513645523,0.805827144967616,0.9604355222462005,1.0311826591705588,LONG
SL,472.0,0.6206819222382325,-1.1321238261625453,-1.0,0.29693423159877136,-0.11023310938952274,0.04568218947671495,-1.0,-1.0,LONG
SL,311.0,0.34297536704074827,-1.0657104682821334,-1.0,-0.08859333499088541,0.04921851943939387,-0.1761504906251297,-1.0,-1.0,LONG
SL,365.0,0.7667153648021754,-1.0526577915856326,-1.0,0.4418068357716556,-0.02750548393909231,-0.4412338048562714,-1.0,-1.0,LONG
SL,202.0,0.16530179137325057,-1.0376369874320184,-1.0,-0.46480899752475213,-0.283140692154166,-1.0,-1.0,-1.0,LONG
SL,100.0,0.09354071733060494,-1.0627577884670938,-1.0,-0.5048944742664441,-1.0,-1.0,-1.0,-1.0,LONG
TP,440.0,2.0907874931622614,-0.5818882934677047,2.0,-0.40065072028689985,-0.3937097068459396,0.8159546911714,2.0,2.0,SHORT
TP,341.0,2.025863018367147,-0.41771591441799705,2.0000000000000178,0.11557201409297886,0.33251606785114246,0.8602817840846428,2.0000000000000178,2.0000000000000178,SHORT
TP,303.0,2.0363984577032905,-0.3240618634892739,2.0000000000000178,-0.007079021289807985,0.9509485265984157,0.9584208268487775,2.0000000000000178,2.0000000000000178,SHORT
TP,243.0,2.073334579194333,-0.2174917554808231,1.9999999999999802,0.8751764052880581,1.0384037507187582,1.6370487223914951,1.9999999999999802,1.9999999999999802,SHORT
TP,124.0,2.0267519096370443,-0.03025002850205004,2.0,0.20468243584562237,1.9309130342894458,2.0,2.0,2.0,SHORT
TP,153.0,2.008228185879543,-0.3897163667962143,1.9999999999999816,-0.32724890365927545,0.5686554224916848,1.9999999999999816,1.9999999999999816,1.9999999999999816,SHORT
TP,78.0,2.119488199749064,-0.441885916183851,2.0,0.7855749621046152,2.0,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,1.638753473963664,-0.2997512070438711,0.22004463607992936,0.2541072732440049,0.10797855981010651,1.4888778704417438,0.3651514703988832,0.22004463607992936,SHORT
SL,547.0,0.10829080026586321,-1.015346043200733,-1.0,-0.3943510115876371,-0.6861611769058232,-0.7692959284373663,-0.6840049441571632,-1.0,SHORT
SL,281.0,0.35867866936255166,-1.1348357899503785,-1.0,-0.18504637233265564,-0.1988816151238856,-0.14769121679634573,-1.0,-1.0,SHORT
SL,71.0,0.3972724180300402,-1.2648521131424895,-1.0,-0.04605382831965286,-1.0,-1.0,-1.0,-1.0,SHORT
SL,38.0,0.05229403613052287,-1.1268670617505345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,292.0,2.0095179557981586,-0.3925803784468132,2.0,-0.21434248834872457,-0.03884671963675784,1.3002225572539876,2.0,2.0,SHORT
TP,171.0,2.110253981366849,-0.6385478500152878,2.0000000000000258,-0.3689136871996525,1.3323763442899035,2.0000000000000258,2.0000000000000258,2.0000000000000258,SHORT
SL,553.0,0.6538965939058404,-1.0965581836045506,-1.0,0.04115976184919516,-0.01009579064226008,0.12891548050877527,0.21201160348728512,-1.0,LONG
SL,508.0,0.68047644919799,-1.1719316625077034,-1.0,-0.23997478643215475,0.2301128089075175,0.24737126957558597,-0.48241506724547817,-1.0,LONG
SL,478.0,0.6375200792005381,-1.2047494830019967,-1.0,-0.22721869489452465,0.0980800121847182,-0.0073560009138269175,-1.0,-1.0,LONG
SL,466.0,1.786292410611407,-1.0087073135732227,-1.0,0.8182587790371004,0.4943048647633469,0.670397982123371,-1.0,-1.0,LONG
SL,343.0,1.1211334058088522,-1.1211334058088742,-1.0,0.18038997705920093,-0.1755407841275282,-0.22160811697866184,-1.0,-1.0,LONG
SL,301.0,0.612437661006599,-1.0110082022965678,-1.0,0.3066238818663987,0.37588766495643067,-0.25963792374683337,-1.0,-1.0,LONG
SL,251.0,0.29700318720341734,-1.0786526348500038,-1.0,-0.07120208858783526,-0.10739320543911461,-0.8618993154472416,-1.0,-1.0,LONG
SL,97.0,0.2328608788123045,-1.0617244158486543,-1.0,-0.40252902843019145,-1.0,-1.0,-1.0,-1.0,LONG
SL,243.0,0.2672076723989978,-1.1191944393675264,-1.0,0.1086551268219273,-0.31570609810492223,-0.8184109337875121,-1.0,-1.0,LONG
SL,57.0,0.10002910436179543,-1.0778646347556708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
SL,271.0,0.4564840434781464,-1.0578139853676145,-1.0,-0.07330080313541572,-0.4090799312707841,-0.7953356603676819,-1.0,-1.0,LONG
SL,204.0,0.2528683454776534,-1.0140847589722632,-1.0,-0.03394790180249427,-0.30509588671224935,-1.0,-1.0,-1.0,LONG
SL,122.0,0.14216595457872022,-1.1860146073758755,-1.0,-0.4820010103867493,-0.7974925808217105,-1.0,-1.0,-1.0,LONG
SL,404.0,0.45141688846322114,-1.0333185249701342,-1.0,-0.32658899365845445,0.19836698691031546,-0.0049026061403733496,-1.0,-1.0,LONG
SL,312.0,0.29380840656979607,-1.036644755255679,-1.0,-0.034449233654405394,0.005543554840952459,-0.236788985348702,-1.0,-1.0,LONG
SL,197.0,0.6274042723791563,-1.0279588431373161,-1.0,0.40695163392749895,0.3754583998629605,-1.0,-1.0,-1.0,LONG
SL,137.0,0.24588056080319523,-1.0654824301470878,-1.0,0.05883031822898508,-0.41935457609374943,-1.0,-1.0,-1.0,LONG
SL,114.0,0.3988767513411286,-1.004331677004495,-1.0,0.15183971799262594,-1.0,-1.0,-1.0,-1.0,LONG
SL,96.0,0.39768339364283006,-1.254047513045249,-1.0,-0.4865377750727096,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.961199491990838,-0.3656313585457106,0.17608409418336493,0.6239116496114527,0.33587066657106984,0.3330363149544389,0.6044254822470909,0.17608409418336493,LONG
TIMEOUT,720.0,0.15974225614039764,-0.9907091847169237,-0.7944105276520861,-0.3084254330095466,-0.8493987273619544,-0.35757689643737417,0.0267261082388718,-0.7944105276520861,LONG
TIMEOUT,720.0,0.581112494393369,-0.845732082235789,-0.4172847346745659,0.10505988599201661,0.15693320470057537,0.22358056987677127,-0.13460797892727594,-0.4172847346745659,LONG
SL,494.0,0.5081964018981571,-1.1326814306793962,-1.0,-0.024541430998057015,0.06758332536386927,0.1359217716815241,-0.5848411787074533,-1.0,LONG
SL,88.0,0.11673248719413348,-1.017907288332847,-1.0,-0.8002011997157871,-1.0,-1.0,-1.0,-1.0,LONG
SL,212.0,0.12205193220970534,-1.066348460358405,-1.0,-0.08870942441305266,-0.38756841631499456,-1.0,-1.0,-1.0,SHORT
SL,108.0,0.4015424845323918,-1.030076336253779,-1.0,-0.18953404587069328,-1.0,-1.0,-1.0,-1.0,SHORT
SL,26.0,0.4495499941532489,-1.0629855233651326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
TP,122.0,2.2037631396926143,-0.14495819928809114,2.0,0.4458336369857458,1.772375508821488,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,1.9484932538802342,-0.3678357379034682,0.1740743773740445,0.6222122834113789,1.3319798340138453,0.7745273636136648,0.5745490610351505,0.1740743773740445,SHORT
TIMEOUT,720.0,1.4627322326694905,-0.6994119868199337,0.3159624326423571,0.4039001970670764,0.21370921819499716,0.2863090004526032,0.6467515813795562,0.3159624326423571,SHORT
TIMEOUT,720.0,1.6595319858266095,-0.8983180887133628,0.7921575514674477,1.0511321356010122,0.6779040584673329,1.2325095557387065,-0.47653227705461587,0.7921575514674477,SHORT
SL,414.0,0.4282854171035643,-1.0377838625063052,-1.0,-0.5671887956236398,0.12373576822190198,-0.28339482399210275,-1.0,-1.0,SHORT
TIMEOUT,720.0,0.9298138038896518,-0.9872581716664155,0.1202406952842683,0.3603652885374297,0.6097666119905725,-0.22192793016860643,0.0542331919383061,0.1202406952842683,SHORT
SL,309.0,0.276293199716571,-1.0230985065049052,-1.0,-0.13372449358882213,-0.2186289339626762,-0.8688554398257382,-1.0,-1.0,SHORT
SL,611.0,1.577765543967797,-1.130906240967507,-1.0,0.13923079268357566,-0.06934023667247169,0.24929466041763865,-0.5217027330594596,-1.0,SHORT
SL,444.0,1.5023303669429169,-1.0567143295301114,-1.0,-0.25754234861877917,-0.24285791646067836,0.9047869352791419,-1.0,-1.0,SHORT
SL,380.0,1.217816022424039,-1.166977402892074,-1.0,-0.6141074154822999,-0.39688785930042053,0.7602684466366433,-1.0,-1.0,SHORT
SL,215.0,1.4580313841818286,-1.1599562425700443,-1.0,1.097804404531845,0.4578941537100072,-1.0,-1.0,-1.0,SHORT
TP,198.0,2.1621098175119986,-0.9572143868634678,1.999999999999978,-0.20542957160996847,0.006799087476446645,1.999999999999978,1.999999999999978,1.999999999999978,LONG
SL,625.0,1.9824976116310007,-1.1714058703287578,-1.0,0.2563773610381005,0.7606631612782331,1.0008725806292431,0.4380742295215729,-1.0,LONG
SL,153.0,0.27983291782404385,-1.1081111533275345,-1.0,-0.2288305634211198,-0.43181993394475066,-1.0,-1.0,-1.0,LONG
TP,457.0,2.084040693798401,-0.22283344841665412,2.0000000000000164,0.101553604360369,0.2458473947285424,1.8086039395260094,2.0000000000000164,2.0000000000000164,LONG
SL,78.0,0.12536583676390514,-1.4828775603020026,-1.0,0.014094384014880503,-1.0,-1.0,-1.0,-1.0,LONG
SL,18.0,0.4472215808402227,-1.2093031984154838,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,LONG
TIMEOUT,720.0,0.3438201820907346,-0.8551099731703038,-0.11101205141305857,-0.45197763789602424,-0.5633068665988269,-0.5569633208038007,-0.33240179965967315,-0.11101205141305857,SHORT
TIMEOUT,720.0,1.053266778198801,-0.21731616865374753,0.6426515575696296,0.06197965594402289,0.1417784629719548,0.4931256376046608,0.41255208487742934,0.6426515575696296,SHORT
TP,635.0,2.1585822884001624,-0.10007771367838575,2.0000000000000253,0.4749544533134663,0.6048896064318113,0.15371052156129325,0.7237664486464771,2.0000000000000253,SHORT
TP,440.0,2.2137824860801,-0.27504162721956366,2.0,-0.04102087838727699,0.2676444196415231,0.6913026718378836,2.0,2.0,SHORT
TP,380.0,2.3857616827340093,-0.21111628751917177,2.0000000000000338,0.24950106706810904,0.5159800173982164,0.34989202896530897,2.0000000000000338,2.0000000000000338,SHORT
TP,96.0,2.5315593236268654,-0.31136415794985967,1.9999999999999651,0.9409946349864098,1.9999999999999651,1.9999999999999651,1.9999999999999651,1.9999999999999651,SHORT
TP,552.0,2.311698134352324,-0.8774292684046908,2.0,-0.2816256954800915,-0.3876668943035973,-0.618491457324048,-0.14105945517917554,2.0,SHORT
TP,450.0,2.0333762576551377,-0.4140290522151318,2.0,-0.13851336905007788,-0.31581048143417667,-0.12441018965587806,2.0,2.0,SHORT
TP,416.0,2.0518156185725607,-0.3090083762910496,2.0000000000000244,-0.03815581689854895,-0.026870293590526055,0.3079335645474051,2.0000000000000244,2.0000000000000244,SHORT
TP,191.0,2.2539994842061573,-0.6021599453648467,1.9999999999999645,-0.35223623263237064,0.4295563812589678,1.9999999999999645,1.9999999999999645,1.9999999999999645,SHORT
TP,101.0,2.1062031622365063,-0.5300089533730479,2.0,0.13104616979001585,2.0,2.0,2.0,2.0,SHORT
TIMEOUT,720.0,1.9494238503369925,-0.6025491901041529,0.38794262924513345,0.07380135124563353,-0.26655882785428736,-0.34958534800562785,1.332794139271481,0.38794262924513345,SHORT
TP,540.0,2.115658804485634,-0.6965266017849299,1.9999999999999754,-0.5405959194820658,-0.3678225502405671,0.45583917230701426,0.18472624384312628,1.9999999999999754,SHORT
TP,172.0,2.2880119775910823,-0.3098104604805997,1.9999999999999734,0.03879979201463974,1.3021445350370655,1.9999999999999734,1.9999999999999734,1.9999999999999734,SHORT
TP,112.0,2.1267136345891577,-0.4043533906113046,2.0,1.0914454879400917,2.0,2.0,2.0,2.0,SHORT
SL,570.0,1.4409915627353154,-1.0176255691937552,-1.0,0.11076435877541173,0.8006680791479525,-0.63997185070237,0.010548986550029314,-1.0,SHORT
SL,53.0,0.3259241795855717,-1.121464047237214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,SHORT
SL,195.0,0.8421618572782398,-1.0626101081540007,-1.0,-0.11889343867456023,0.04004397066471095,-1.0,-1.0,-1.0,SHORT
SL,66.0,0.6482706919329264,-1.0116122822779094,-1.0,-0.23751689908372836,-1.0,-1.0,-1.0,-1.0,SHORT
SL,297.0,0.1497923203983155,-1.1735697543017853,-1.0,-0.22144494610066895,-0.8244474957356234,-0.6386814290999225,-1.0,-1.0,SHORT
TIMEOUT,720.0,1.4963086495489473,-0.9954505064201797,0.8262744508113108,-0.07741269928099931,0.13420896167776378,-0.17160151877172714,0.05982809135033032,0.8262744508113108,LONG
SL,348.0,0.13628719149637686,-1.1902565151380666,-1.0,-0.20307694097142368,-0.1464410385449542,-0.15050257736437897,-1.0,-1.0,LONG
SL,213.0,0.1255396736404297,-1.4064410841478034,-1.0,-0.38370365261659894,-0.02267082142491429,-1.0,-1.0,-1.0,LONG
SL,123.0,0.12579079347780242,-1.3310025850421368,-1.0,-0.0864103423665125,-0.690716113736216,-1.0,-1.0,-1.0,LONG
TP,359.0,2.0448959633171495,-0.2887377278958406,2.0000000000000107,0.1316886011193043,0.9034396433679075,0.9951098003308012,2.0000000000000107,2.0000000000000107,LONG
TIMEOUT,720.0,1.6437710071639455,-0.19760842294078623,0.9963189072878119,0.45480975248569655,0.6033781793668259,0.28968774043674916,0.6652472039315271,0.9963189072878119,LONG
TIMEOUT,720.0,1.201510226110993,-0.12899889850229812,0.2576062980713752,0.17421702529142927,0.3433445644507451,-0.07751678878135496,0.4519855184246164,0.2576062980713752,LONG
TIMEOUT,720.0,1.1349334327633263,-0.2506770446151994,0.6465052097387761,0.0485249731334574,0.35811006373600324,0.16549346732415093,0.2447438601272614,0.6465052097387761,LONG
TIMEOUT,720.0,1.1358533053407744,-0.5185417263512231,-0.5084178164557981,0.19753970527665643,-0.4775522375063205,-0.12445001432429265,0.5457034358267612,-0.5084178164557981,LONG
TIMEOUT,720.0,1.5179958207945148,-0.7872015669615304,1.1903888149887811,-0.2661980590007562,-0.08891793202530042,0.004168028063688721,0.6315951859172484,1.1903888149887811,LONG
TIMEOUT,720.0,1.9381603025183627,-0.866816932050442,0.13977990317881098,-0.11950879167886462,-0.005143416350737792,0.3418859103724163,-0.8477560361624186,0.13977990317881098,LONG
TP,556.0,2.0741335980306315,-0.8723657067536034,2.0,0.04918382322943099,0.03235777844041551,1.1111661116438734,0.5151358327714173,2.0,LONG
SL,157.0,0.9424886346733369,-1.0031293762840963,-1.0,-0.0807325535902362,0.6991950568855756,-1.0,-1.0,-1.0,LONG
SL,98.0,0.2710824575125107,-1.0253782737875226,-1.0,-0.3499212857672512,-1.0,-1.0,-1.0,-1.0,LONG
TP,701.0,2.1490154721926586,-0.1120693909329252,2.0,0.8684811790277137,0.6427575774920907,0.49174690324510173,1.4482987753493974,2.0,LONG
SL,217.0,0.25104110021205117,-1.522859615256989,-1.0,-0.27171507317070626,-0.23147466151907847,-1.0,-1.0,-1.0,LONG
SL,127.0,0.6035058956943674,-1.0565972784998074,-1.0,0.3004594569501099,-0.1977193228392422,-1.0,-1.0,-1.0,LONG
SL,82.0,0.18067019664373973,-1.3606960416684053,-1.0,-0.49892188194509224,-1.0,-1.0,-1.0,-1.0,LONG
TP,286.0,2.5550138821358956,-0.11480548769758368,2.0000000000000133,0.5009425017320356,1.0962740513391431,1.2235069371895746,2.0000000000000133,2.0000000000000133,LONG
SL,668.0,1.4862949177282643,-1.0535031770245802,-1.0,0.05026563637367935,0.395899530521156,0.2006013928674468,0.6117189600888994,-1.0,LONG
SL,407.0,1.01920382226612,-1.0747518707141992,-1.0,0.0010286675638573064,-0.17981109016159852,0.2388566083268002,-1.0,-1.0,LONG
SL,287.0,0.9650120541980333,-1.1485865443876238,-1.0,0.18918140335149897,0.1773445866763745,0.2398512852590359,-1.0,-1.0,LONG
SL,459.0,0.45444597510982687,-1.067616281635057,-1.0,-0.05542341408439061,-0.06973462429398057,0.14077026769792225,-1.0,-1.0,LONG
TIMEOUT,720.0,0.4765646130210926,-0.9438415836218861,0.07538670795701966,-0.017007241315107363,0.1377465927790672,0.18020438670046043,-0.5127502328404675,0.07538670795701966,LONG
TIMEOUT,720.0,1.3860144093750095,-0.8807430015191177,-0.5037238690875926,0.08066545829858045,-0.5497631474450533,0.6559629954208878,0.5836155580020058,-0.5037238690875926,LONG
TIMEOUT,720.0,1.373961937780333,-0.9570190940583795,-0.8311007638694488,-0.4284803842448016,0.1676921838061102,0.7461605948478381,-0.24666465945383417,-0.8311007638694488,LONG
SL,410.0,1.26311192367122,-1.0954584437329478,-1.0,0.5149939620975035,0.5606805551707033,0.5347778885622352,-1.0,-1.0,LONG
SL,214.0,0.27479026687014846,-1.0095412202519736,-1.0,-0.40328931252885525,-0.15139823456455062,-1.0,-1.0,-1.0,LONG
